,Time,AI.csv,wsbp.csv,wsrh.csv,wsth.csv
143,2/5/2021 18:02:15,30.66839027,991.4628296,69.70333099,-15.14311028
144,2/5/2021 19:02:15,21.0,992.0128174,70.64499664,-14.88737011
145,2/5/2021 20:02:15,31.17130089,992.5628052000001,72.21443939,-13.82462025
146,2/5/2021 21:02:15,30.0,993.112793,66.24112701,-12.97585011
147,2/5/2021 22:02:15,32.08666992,993.6627808000001,74.56500244,-13.45217991
148,2/5/2021 23:02:15,21.70652008,993.9688721000001,74.58334351,-13.50376987
149,2/6/2021 0:02:15,27.929090500000004,994.1937866000001,72.8460083,-14.00909996
150,2/6/2021 1:02:15,31.70000076,994.4188843000001,77.58454132,-14.52756977
151,2/6/2021 2:02:15,21.27338028,994.6439208999999,74.93332672,-14.41882038
152,2/6/2021 3:02:15,29.29236031,994.8765258999999,81.51209259,-14.33259964
153,2/6/2021 4:02:15,33.0,995.1116943,84.66333008,-15.16088963
154,2/6/2021 5:02:15,29.0,995.4367064999999,81.35399628,-15.08952045
155,2/6/2021 6:02:15,20.10606003,995.8549194,86.21398926,-14.94155979
156,2/6/2021 7:02:15,32.0,996.2299194,81.06999969,-14.39922047
157,2/6/2021 8:02:15,32.9077301,996.6049194,84.70166016,-14.59078026
158,2/6/2021 9:02:15,24.24539948,996.9799194,86.37000275,-14.48546982
159,2/6/2021 10:02:15,27.0,997.3038939999999,82.84166718,-15.23101044
160,2/6/2021 11:02:15,31.48711967,997.6038818,82.89024353,-14.30702972
161,2/6/2021 12:02:15,26.50588036,997.9038696,81.54833221,-12.31925964
162,2/6/2021 13:02:15,34.92308044,998.2039185000001,66.51399994,-11.25489044
163,2/6/2021 14:02:15,30.84210968,998.5718993999999,70.55146027,-9.953458786
164,2/6/2021 15:02:15,29.77395058,998.9719238,66.98200226,-12.85566044
165,2/6/2021 16:02:15,23.77358055,999.3718872000002,69.37333679,-10.44692039
166,2/6/2021 17:02:15,22.14814949,999.7719116000001,75.76714325,-10.72428989
167,2/6/2021 18:02:15,21.91227913,1000.1550289999999,74.91000366,-11.80702019
168,2/6/2021 19:02:15,15.0,1000.5300289999999,75.18096161,-12.13142967
169,2/6/2021 20:02:15,21.67910004,1000.9050289999999,70.68491364,-10.54835033
170,2/6/2021 21:02:15,22.0,1001.2800289999999,74.26439667,-10.07013988
171,2/6/2021 22:02:15,17.42671967,1001.570007,72.35399628,-10.39000034
172,2/6/2021 23:02:15,19.91044998,1001.820007,71.98999786,-9.446490288
173,2/7/2021 0:02:15,22.0,1002.070007,79.45999908,-10.55410957
174,2/7/2021 1:02:15,19.11494064,1002.320007,80.87999725,-11.5163002
175,2/7/2021 2:02:15,21.86046982,1002.5360109999999,86.61332703,-13.26906967
176,2/7/2021 3:02:15,41.552169799999994,1002.736023,79.30300140000001,-12.73904037
177,2/7/2021 4:02:15,27.00934982,1002.935974,76.78057098,-12.66740036
178,2/7/2021 5:02:15,35.0,1003.1359859999999,74.14283752,-12.33349991
179,2/7/2021 6:02:15,33.0,1003.2000119999999,74.66409302,-12.62590027
180,2/7/2021 7:02:15,32.44443893,1003.2000119999999,75.49571228,-11.70901966
181,2/7/2021 8:02:15,41.09999847,1003.2000119999999,78.01667023,-12.17730045
182,2/7/2021 9:02:15,43.0,1003.2000119999999,81.37400055,-12.12759972
183,2/7/2021 10:02:15,38.0,1002.9279789999999,80.2233429,-11.84694958
184,2/7/2021 11:02:15,39.0,1002.528015,76.46166992,-11.50183964
185,2/7/2021 12:02:15,39.0,1002.1279910000001,79.50789642,-11.20018005
186,2/7/2021 13:02:15,33.75194168,1001.728027,81.46024323,-10.88204956
187,2/7/2021 14:02:15,34.98630142,1001.2260130000001,83.65000153,-10.67308044
188,2/7/2021 15:02:15,38.0,1000.401001,79.89990997,-9.879525185
189,2/7/2021 16:02:15,38.0,999.5756836000002,81.29930878,-9.56221962
190,2/7/2021 17:02:15,31.0,998.7506714,81.03856659,-9.262458801000001
191,2/7/2021 18:02:15,37.0,997.8925171,82.92581940000001,-9.027385712000001
192,2/7/2021 19:02:15,37.39556885,996.9674072,82.66536713,-8.852024078
193,2/7/2021 20:02:15,35.03480911,996.0424194,85.9468689,-8.969028473
194,2/7/2021 21:02:15,33.56872177,995.1173096000001,85.1784668,-9.103645325
195,2/7/2021 22:02:15,35.91891861,994.0676269999999,83.11695099,-9.238262177000001
196,2/7/2021 23:02:15,37.0,992.7675780999999,79.31790161,-9.596545219
197,2/8/2021 0:02:15,30.0,991.4677124,80.04680634,-9.98302269
198,2/8/2021 1:02:15,37.04615021,990.1677245999999,80.2796402,-10.25238037
199,2/8/2021 2:02:15,38.0,988.859375,83.85858917,-10.14107037
200,2/8/2021 3:02:15,29.15596008,987.5344238,82.40136719,-10.02976036
201,2/8/2021 4:02:15,37.21327972,986.2094116000001,83.20542908,-9.918455124
202,2/8/2021 5:02:15,33.69739914,984.8845215,84.76506042,-9.834147453
203,2/8/2021 6:02:15,28.27026939,983.6644897,87.32955933,-9.837598801
204,2/8/2021 7:02:15,38.0,982.6552733999999,85.19000244,-9.841051102
205,2/8/2021 8:02:15,42.77592087,981.8685303,91.12841797,-9.844503403
206,2/8/2021 9:02:15,37.32109833,981.4935303,89.01717377,-9.748023987
207,2/8/2021 10:02:15,40.65185165,981.1185303,88.13488007,-9.326738358
208,2/8/2021 11:02:15,44.25817108,980.7435303,89.79402924,-8.905451775
209,2/8/2021 12:02:15,41.24000168,980.4387207000001,91.72588348,-8.484166145
210,2/8/2021 13:02:15,40.14353943,980.2636719000001,93.76551056,-8.080322266
211,2/8/2021 14:02:15,42.72404099,980.0886230000001,87.92474365,-7.733167171
212,2/8/2021 15:02:15,39.29629898,979.9135742000001,85.77382659999999,-7.386013031
213,2/8/2021 16:02:15,38.28141022,979.6627808000001,80.15865326,-7.353351116
214,2/8/2021 17:02:15,41.84643173,979.578186,77.72789764,-7.786705017
215,2/8/2021 18:02:15,39.0,979.7127075,78.04038239,-7.763823986
216,2/8/2021 19:02:15,34.0,979.84729,78.97473907,-7.740943908999999
217,2/8/2021 20:02:15,41.0,980.1546020999999,78.58093262,-7.71142292
218,2/8/2021 21:02:15,38.45426178,980.0584717,80.10064697,-7.6691088679999995
