Timestamp [Local],Value
2/13/2021 9:02:15,51.25028992
2/13/2021 10:02:15,55
2/13/2021 11:02:15,53
2/13/2021 12:02:15,57
2/13/2021 13:02:15,55.13204956
2/13/2021 14:02:15,57.21879959
2/13/2021 15:02:15,59
2/13/2021 16:02:15,60
2/13/2021 17:02:15,53.81072998
2/13/2021 18:02:15,59.21429062
2/13/2021 19:02:15,55.7446785
2/13/2021 20:02:15,53
2/13/2021 21:02:15,52.75
2/13/2021 22:02:15,52
2/13/2021 23:02:15,59.37162018
2/14/2021 0:02:15,60.65520859
2/14/2021 1:02:15,54.91249847
2/14/2021 2:02:15,59
2/14/2021 3:02:15,56
2/14/2021 4:02:15,53.09812927
2/14/2021 5:02:15,53.375
2/14/2021 6:02:15,58.58974075
2/14/2021 7:02:15,58.83644867
2/14/2021 8:02:15,50.08036041
2/14/2021 9:02:15,53.91567993
2/14/2021 10:02:15,45.62337112
2/14/2021 11:02:15,53
2/14/2021 12:02:15,44.5802002
2/14/2021 13:02:15,50.42856979
2/14/2021 14:02:15,47
2/14/2021 15:02:15,54.48870087
2/14/2021 16:02:15,55.11872101
2/14/2021 17:02:15,49.43243027
2/14/2021 18:02:15,54
2/14/2021 19:02:15,51.11483002
2/14/2021 20:02:15,56
2/14/2021 21:02:15,55.54003906
2/14/2021 22:02:15,46
2/14/2021 23:02:15,56
2/15/2021 0:02:15,51.35681152
2/15/2021 1:02:15,53.44863129
2/15/2021 2:02:15,50.55939102
2/15/2021 3:02:15,44.42499924
2/15/2021 4:02:15,53
2/15/2021 5:02:15,52.31666946
2/15/2021 6:02:15,50
2/15/2021 7:02:15,53.40372849
2/15/2021 8:02:15,45.43635941
2/15/2021 9:02:15,51.42432022
2/15/2021 10:02:15,49.43518066
2/15/2021 11:02:15,43.57778168
2/15/2021 12:02:15,51
2/15/2021 13:02:15,47.55033112
2/15/2021 14:02:15,49
2/15/2021 15:02:15,51.23115921
2/15/2021 16:02:15,45.95000076
2/15/2021 17:02:15,51
2/15/2021 18:02:15,45.3271904
2/15/2021 19:02:15,38.53654099
2/15/2021 20:02:15,46.71780014
2/15/2021 21:02:15,46
2/15/2021 22:02:15,38.61061859
2/15/2021 23:02:15,45
2/16/2021 0:02:15,44
2/16/2021 1:02:15,45.60443115
2/16/2021 2:02:15,46.28229904
2/16/2021 3:02:15,38
2/16/2021 4:02:15,46
2/16/2021 5:02:15,38.06483078
2/16/2021 6:02:15,46.54967117
2/16/2021 7:02:15,40.87390137
2/16/2021 8:02:15,45.72491074
2/16/2021 9:02:15,48
2/16/2021 10:02:15,43.49320984
2/16/2021 11:02:15,47.69091034
2/16/2021 12:02:15,46.97018814
2/16/2021 13:02:15,47.28570938
2/16/2021 14:02:15,48
2/16/2021 15:02:15,39.29008102
2/16/2021 16:02:15,44.39648056
2/16/2021 17:02:15,46
2/16/2021 18:02:15,47.97473145
2/16/2021 19:02:15,46.27124023
2/16/2021 20:02:15,44.94260025
2/16/2021 21:02:15,50.69166946
2/16/2021 22:02:15,55
2/16/2021 23:02:15,50.92140961
2/17/2021 0:02:15,44.18675995
2/17/2021 1:02:15,46.69686127
2/17/2021 2:02:15,42.86206818
2/17/2021 3:02:15,43.68267059
2/17/2021 4:02:15,47.8886795
2/17/2021 5:02:15,50
2/17/2021 6:02:15,44
2/17/2021 7:02:15,51
2/17/2021 8:02:15,48.27500153
2/17/2021 9:02:15,52.18243027
2/17/2021 10:02:15,51.20240021
2/17/2021 11:02:15,54
2/17/2021 12:02:15,52.11943817
2/17/2021 13:02:15,50.76922989
2/17/2021 14:02:15,51.54045868
2/17/2021 15:02:15,58
2/17/2021 16:02:15,50.35065079
2/17/2021 17:02:15,59
2/17/2021 18:02:15,56.69913864
2/17/2021 19:02:15,51
2/17/2021 20:02:15,56.99071121
2/17/2021 21:02:15,58
2/17/2021 22:02:15,53.96429062
2/17/2021 23:02:15,56.55511856
2/18/2021 0:02:15,60
2/18/2021 1:02:15,53.13121033
2/18/2021 2:02:15,56
2/18/2021 3:02:15,57
2/18/2021 4:02:15,50
2/18/2021 5:02:15,57.34698105
2/18/2021 6:02:15,53.12895966
2/18/2021 7:02:15,47.89577103
2/18/2021 8:02:15,44.77143097
2/18/2021 9:02:15,50.5120697
2/18/2021 10:02:15,49.12018967
2/18/2021 11:02:15,48.50942993
2/18/2021 12:02:15,53.4029808
2/18/2021 13:02:15,49.80302811
2/18/2021 14:02:15,46.81818008
2/18/2021 15:02:15,50.33472061
2/18/2021 16:02:15,48.60919952
2/18/2021 17:02:15,45.90000153
2/18/2021 18:02:15,47.9123497
2/18/2021 19:02:15,46.7112999
2/18/2021 20:02:15,37.54135895
2/18/2021 21:02:15,47.70571899
2/18/2021 22:02:15,47
2/18/2021 23:02:15,44
