wsbp.csv,wsrh.csv,wsth.csv,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
983.2265015,102.4804993,-0.24818649899999998,0,0,0,1,0,0,0,0,0,0,0,0
998.6461182,74.34369659,-3.614437103,0,0,0,0,0,0,0,0,0,0,0,1
1007.903992,49.12879181,-5.5090241429999995,0,0,1,0,0,0,0,0,0,0,0,0
994.3552245999999,87.91236115,-3.326649904,1,0,0,0,0,0,0,0,0,0,0,0
1010.2290039999999,85.82666779,-1.52650404,0,0,0,0,0,0,0,0,0,0,1,0
1009.671997,86.40059662,-8.432385445,1,0,0,0,0,0,0,0,0,0,0,0
1002.7000119999999,102.46340179999999,0.7662575840000001,0,0,0,0,1,0,0,0,0,0,0,0
1006.5650019999999,98.89376068,4.017454147,0,0,0,0,0,1,0,0,0,0,0,0
1006.1240230000001,80.25254059,-18.44961929,0,0,1,0,0,0,0,0,0,0,0,0
1008.620972,74.32492065,13.76313019,0,0,0,0,0,0,1,0,0,0,0,0
1003.7199710000001,67.82299042,-6.743671893999999,0,0,0,0,0,0,0,0,0,0,0,1
980.0,94.11799622,-0.529290617,0,0,0,1,0,0,0,0,0,0,0,0
1009.379028,72.08499908,1.562569022,0,0,0,1,0,0,0,0,0,0,0,0
1012.5830080000001,81.18752289,-11.22375965,1,0,0,0,0,0,0,0,0,0,0,0
1009.721008,87.70815277,16.06328964,0,0,0,0,0,0,0,0,1,0,0,0
1007.4110109999999,108.2480011,16.34745979,0,0,0,0,0,0,1,0,0,0,0,0
1012.067993,83.83370209,1.106407046,0,0,0,0,1,0,0,0,0,0,0,0
1001.64801,96.90484619,17.236320499999998,0,0,0,0,0,0,0,0,1,0,0,0
1011.948975,62.51480865,13.44820023,0,0,0,0,0,1,0,0,0,0,0,0
1003.7999880000001,72.55473328,-15.39251041,0,0,1,0,0,0,0,0,0,0,0,0
997.8159789999999,93.87254333,5.567693233,0,0,0,0,0,0,0,0,0,1,0,0
980.934082,65.05269623,-3.397546053,0,0,0,1,0,0,0,0,0,0,0,0
1006.359009,103.15390009999999,-1.28214705,0,0,0,0,1,0,0,0,0,0,0,0
981.4935303,89.01717377,-9.748023987,0,1,0,0,0,0,0,0,0,0,0,0
999.6917114,87.30000305,22.44412994,0,0,0,0,0,0,1,0,0,0,0,0
1001.900024,95.16882324,4.4936017989999995,0,0,0,0,0,1,0,0,0,0,0,0
1003.400024,66.50887299,-15.94785976,1,0,0,0,0,0,0,0,0,0,0,0
1002.8061764748414,80.9136469037879,1.9754037472610808,0,0,0,0,0,0,0,0,0,0,0,1
1008.182007,106.09359740000002,-0.207959697,0,0,0,0,1,0,0,0,0,0,0,0
986.3157958999999,103.4281998,5.00460577,0,0,0,0,0,1,0,0,0,0,0,0
994.8469238,65.82940674,-20.53710938,0,0,0,0,0,0,0,0,0,0,0,1
994.0999756000001,98.55185699,2.716310978,0,0,0,0,0,0,0,0,0,0,1,0
1005.346985,95.49945831,0.7668823,0,0,0,0,1,0,0,0,0,0,0,0
991.5543213,71.81939697,-8.942834853999999,0,1,0,0,0,0,0,0,0,0,0,0
1000.744019,72.62270355,-15.31886005,0,1,0,0,0,0,0,0,0,0,0,0
1011.7919919999999,72.26808167,13.93560028,0,0,0,0,0,0,0,0,1,0,0,0
1001.0560300000001,73.70413971,-5.702105999,0,1,0,0,0,0,0,0,0,0,0,0
990.9127808000001,65.38392639,-11.94987965,0,1,0,0,0,0,0,0,0,0,0,0
1004.153015,108.59999850000001,18.28351974,0,0,0,0,0,0,1,0,0,0,0,0
1004.085999,91.24772644,3.977725983,0,0,0,1,0,0,0,0,0,0,0,0
1009.0150150000001,76.28803253,-6.471757889,0,0,0,0,0,0,0,0,0,0,1,0
1007.9970089999999,101.37229920000001,1.6566189530000002,0,0,0,0,1,0,0,0,0,0,0,0
1000.650024,96.38205719,7.270946026,0,0,0,0,0,0,1,0,0,0,0,0
1006.7999880000001,64.72355652,10.06462955,0,0,0,0,0,1,0,0,0,0,0,0
1004.590027,96.32328796,13.69810009,0,0,0,0,0,0,0,0,1,0,0,0
1008.539001,61.96089935,16.62394905,0,0,0,0,0,0,0,1,0,0,0,0
1001.5620119999999,64.0409317,-3.678903103,0,0,1,0,0,0,0,0,0,0,0,0
1004.1420289999999,83.76616669,-10.51694965,0,0,0,0,0,0,0,0,0,0,0,1
994.8759766000001,82.72740936,2.6359939580000002,0,0,0,0,1,0,0,0,0,0,0,0
1002.362,65.31738281,-7.302877903,0,0,1,0,0,0,0,0,0,0,0,0
996.6231079,69.3833313,-14.61087036,0,0,0,0,0,0,0,0,0,0,0,1
991.3522949,77.38569641,-9.933485985,0,1,0,0,0,0,0,0,0,0,0,0
1007.669983,88.61627197,0.33153709800000003,0,0,0,1,0,0,0,0,0,0,0,0
1007.8150019999999,52.5633316,-10.44707012,0,0,1,0,0,0,0,0,0,0,0,0
1013.487976,59.26398849,3.408859015,0,0,0,0,0,0,0,0,0,0,0,1
999.6987305,98.79630279999999,14.79590988,0,0,0,0,0,0,1,0,0,0,0,0
1005.7899779999999,36.67916107,14.07608032,0,0,0,0,0,1,0,0,0,0,0,0
1013.1079710000001,65.43639374,-13.29831982,1,0,0,0,0,0,0,0,0,0,0,0
995.9567870999999,83.30806732,7.108856201,0,0,0,0,0,0,0,0,0,0,1,0
1007.676025,91.39832306,-2.1825969219999997,0,0,0,1,0,0,0,0,0,0,0,0
1000.1649779999999,97.91013336,2.01018095,0,0,0,0,1,0,0,0,0,0,0,0
995.5947266000001,67.25697327,-0.958963573,0,0,0,0,0,0,0,0,0,0,1,0
1014.521973,47.75680923,-11.46366978,0,0,1,0,0,0,0,0,0,0,0,0
1010.664001,92.61152649,0.04676374,0,0,0,0,1,0,0,0,0,0,0,0
1001.01001,97.68596649,-7.073760986,1,0,0,0,0,0,0,0,0,0,0,0
1012.120972,64.22638702,-11.79358006,0,0,1,0,0,0,0,0,0,0,0,0
1003.411987,75.74685669,-10.43815994,1,0,0,0,0,0,0,0,0,0,0,0
995.0769042999999,93.53501129,1.73563695,0,0,0,0,1,0,0,0,0,0,0,0
1011.057007,65.00332642,-11.88675022,0,0,1,0,0,0,0,0,0,0,0,0
1008.143982,51.65473175,7.721687794,0,0,0,0,0,0,0,0,0,1,0,0
1004.575989,82.0443573,15.70353985,0,0,0,0,0,0,0,1,0,0,0,0
1006.320007,75.10929871,2.5073618890000002,0,0,0,1,0,0,0,0,0,0,0,0
1007.1420289999999,91.59694672,16.38525009,0,0,0,0,0,0,0,1,0,0,0,0
998.7327881000001,98.89053345,-3.312688112,1,0,0,0,0,0,0,0,0,0,0,0
994.3640137,68.78600311,-16.32971954,0,0,0,0,0,0,0,0,0,0,0,1
1013.570984,71.77509308,-12.78689003,0,0,1,0,0,0,0,0,0,0,0,0
1006.3699949999999,105.48459629999999,-0.215675995,0,0,0,0,1,0,0,0,0,0,0,0
1008.6849980000001,63.17068100000001,-9.023486137,1,0,0,0,0,0,0,0,0,0,0,0
999.3306274,93.70908356,-6.093667984,0,1,0,0,0,0,0,0,0,0,0,0
1002.8061764748414,80.9136469037879,1.9754037472610808,0,0,0,0,0,0,0,0,0,0,0,1
1013.0529789999999,94.92970276,-5.829103947,0,0,0,1,0,0,0,0,0,0,0,0
1007.117004,91.61534882,14.97700977,0,0,0,0,0,0,0,1,0,0,0,0
1004.159973,86.17343903,3.7127170560000002,0,0,0,0,0,1,0,0,0,0,0,0
1004.098999,102.1688995,16.37574005,0,0,0,0,0,0,0,1,0,0,0,0
1006.862,64.43319702,-7.265639782,0,0,1,0,0,0,0,0,0,0,0,0
1007.1749880000001,94.82330322,6.688968182000001,0,0,0,0,0,1,0,0,0,0,0,0
1000.153015,109.040802,20.15883064,0,0,0,0,0,0,1,0,0,0,0,0
996.2977904999999,89.18322754,20.006410600000002,0,0,0,0,0,0,1,0,0,0,0,0
1004.3740230000001,100.2935028,0.407923996,0,0,0,1,0,0,0,0,0,0,0,0
1002.161987,80.87758636,7.152178763999999,0,0,0,0,0,1,0,0,0,0,0,0
1004.7509769999999,95.79965973,2.481964111,0,0,0,0,0,1,0,0,0,0,0,0
999.7609252999998,90.17021179,14.709420199999999,0,0,0,0,0,0,0,1,0,0,0,0
994.9188232000001,76.97260284,7.367259026,0,0,0,0,0,0,0,0,0,0,1,0
1005.9379880000001,78.50839996,-4.094594002,0,0,1,0,0,0,0,0,0,0,0,0
996.0980835000001,64.8208313,-17.95095062,0,0,0,0,0,0,0,0,0,0,0,1
1003.221008,87.86376953,18.97565079,0,0,0,0,0,0,0,1,0,0,0,0
1002.2059939999999,101.88829799999999,11.40262985,0,0,0,0,0,0,0,0,1,0,0,0
1011.526001,52.46924973,12.56307983,0,0,0,0,0,0,0,0,0,1,0,0
998.9807129000001,94.03543854,17.82428932,0,0,0,0,0,0,1,0,0,0,0,0
990.1992187999999,79.55667114,-19.00167084,0,1,0,0,0,0,0,0,0,0,0,0
1007.388977,103.788002,15.33596039,0,0,0,0,0,0,0,1,0,0,0,0
994.9279175,94.99299622,13.97877979,0,0,0,0,0,0,0,0,1,0,0,0
1001.1710210000001,43.50962067,13.93651009,0,0,0,0,0,0,0,0,1,0,0,0
1001.744019,87.9260025,8.098602295,0,0,0,0,0,1,0,0,0,0,0,0
999.2047118999999,75.31011963,-13.68461037,1,0,0,0,0,0,0,0,0,0,0,0
1006.39801,78.33032227,-14.91576004,0,0,0,0,0,0,0,0,0,0,0,1
1000.7999880000001,59.43933868,-13.61207008,1,0,0,0,0,0,0,0,0,0,0,0
1004.2299800000001,73.02178955,7.809289932,0,0,0,0,0,0,0,0,0,1,0,0
987.2366943,85.80951691,4.644581795,0,0,0,0,0,1,0,0,0,0,0,0
1002.671997,94.00244141,-1.410820961,0,0,0,0,1,0,0,0,0,0,0,0
1013.666016,82.89711761,4.828502178,0,0,0,0,0,0,0,0,0,1,0,0
1008.2999880000001,93.80052185,16.23238945,0,0,0,0,0,0,0,1,0,0,0,0
1008.666016,76.21819305,-0.289555788,0,0,0,1,0,0,0,0,0,0,0,0
1008.830017,57.17311859,-0.026862079,0,0,0,1,0,0,0,0,0,0,0,0
1001.801025,91.82305908,-9.10638237,1,0,0,0,0,0,0,0,0,0,0,0
985.15979,100.8216019,1.594377995,0,0,0,0,1,0,0,0,0,0,0,0
999.1279906999999,47.218231200000005,12.89000034,0,0,0,0,0,0,0,0,0,1,0,0
1003.5560300000001,92.3327179,1.7588319780000001,0,0,0,0,1,0,0,0,0,0,0,0
999.3505249,78.34790802,15.11316013,0,0,0,0,0,1,0,0,0,0,0,0
1013.301025,78.53253174,15.80930996,0,0,0,0,0,0,0,1,0,0,0,0
1000.0239869999999,45.95093155,3.3024470810000004,0,0,1,0,0,0,0,0,0,0,0,0
990.2930298,78.61683655,-2.460988045,0,0,0,1,0,0,0,0,0,0,0,0
1007.557007,90.44077301,7.739359856,0,0,0,0,0,1,0,0,0,0,0,0
1004.340027,76.43476105,6.25577116,0,0,0,0,0,0,0,0,0,1,0,0
1005.4949949999999,79.40572357,-16.63703918,1,0,0,0,0,0,0,0,0,0,0,0
1011.6550289999999,73.88453674,-2.9488639830000003,0,0,0,1,0,0,0,0,0,0,0,0
974.4741821,104.20079799999999,-0.05343686,0,0,0,0,0,0,0,0,0,1,0,0
1011.348022,78.81201935,-2.664669037,0,0,0,1,0,0,0,0,0,0,0,0
998.1243286,68.26167297,-13.31896019,0,0,0,0,0,0,0,0,0,0,0,1
1008.495972,78.35324859999999,2.065567017,0,0,0,1,0,0,0,0,0,0,0,0
998.9705811000001,93.95918274,14.57571983,0,0,0,0,0,0,1,0,0,0,0,0
1008.5659789999999,99.72057343,12.84652042,0,0,0,0,0,0,0,1,0,0,0,0
1008.7700199999999,65.11269379,-0.8222907779999999,0,0,0,1,0,0,0,0,0,0,0,0
1005.159973,99.48873901,1.094336987,0,0,0,1,0,0,0,0,0,0,0,0
1008.400024,83.47963715,16.92144966,0,0,0,0,0,0,0,1,0,0,0,0
1004.6160279999999,105.7927017,-0.664048195,0,0,0,0,1,0,0,0,0,0,0,0
1011.473022,69.91932678,-2.808597088,0,0,0,1,0,0,0,0,0,0,0,0
1004.13501,96.5745163,16.84514999,0,0,0,0,0,0,0,1,0,0,0,0
1013.2529910000001,67.97633362,14.47515011,0,0,0,0,0,0,0,1,0,0,0,0
1006.611023,80.9136469037879,1.514088035,0,0,0,0,1,0,0,0,0,0,0,0
1014.776978,73.77731323,12.05918026,0,0,0,0,0,0,0,0,1,0,0,0
1011.640991,90.86296844,11.24442005,0,0,0,0,0,0,0,0,1,0,0,0
1011.900024,79.49729156,4.725952148,0,0,0,0,0,0,0,0,0,0,1,0
1009.051025,89.64485168,-6.347397804,1,0,0,0,0,0,0,0,0,0,0,0
993.8687133999999,91.85875702,14.98670006,0,0,0,0,0,0,0,0,0,1,0,0
1012.573975,71.55445862,-1.2913730140000002,0,0,0,1,0,0,0,0,0,0,0,0
991.5949097000001,79.38683319,-0.777160823,0,0,0,0,0,0,0,0,0,0,1,0
1011.346985,64.05576324,10.24376965,0,0,0,0,0,0,1,0,0,0,0,0
1004.8800050000001,104.4047012,18.03833961,0,0,0,0,0,0,1,0,0,0,0,0
1011.6160279999999,89.25108337,11.35908985,0,0,0,0,0,0,0,0,1,0,0,0
1001.4229740000001,87.56192779999999,17.45623016,0,0,0,0,0,0,0,0,1,0,0,0
1002.278992,88.14687347,15.77443981,0,0,0,0,0,0,0,0,1,0,0,0
1000.304993,84.74133301,-4.485309124,0,0,1,0,0,0,0,0,0,0,0,0
1002.8061764748414,80.9136469037879,1.9754037472610808,0,0,0,0,0,0,0,0,0,0,0,1
1008.817993,61.49317932,5.101696968,0,0,0,1,0,0,0,0,0,0,0,0
1003.138,86.97225952,-14.06231022,0,0,1,0,0,0,0,0,0,0,0,0
994.3192139,81.45098114,-3.9024810789999997,1,0,0,0,0,0,0,0,0,0,0,0
1011.348022,66.34265137,14.82600021,0,0,0,0,0,0,0,0,1,0,0,0
987.21698,96.75824738,0.6620543000000001,0,0,0,0,1,0,0,0,0,0,0,0
1013.1040039999999,79.44725799999999,-12.24722004,0,1,0,0,0,0,0,0,0,0,0,0
1013.79303,83.10666656,-3.284794092,0,0,1,0,0,0,0,0,0,0,0,0
1011.567993,72.51999664,-1.032878995,0,0,0,0,0,0,0,0,0,0,1,0
998.3837891000001,101.178299,20.14320946,0,0,0,0,0,0,1,0,0,0,0,0
995.0703735,62.54856873,-2.57652092,0,0,0,0,0,0,0,0,0,0,1,0
1010.375,105.64179990000001,13.07256985,0,0,0,0,0,0,1,0,0,0,0,0
1000.0479740000001,83.28292084,13.33841991,0,0,0,0,0,0,0,0,1,0,0,0
992.4484863,101.4738998,3.4918088910000002,0,0,0,0,0,1,0,0,0,0,0,0
1003.276978,84.40619659,-10.90340996,1,0,0,0,0,0,0,0,0,0,0,0
991.4802856000001,64.69773865,-15.13150978,0,0,0,0,0,0,0,0,0,0,0,1
1017.7650150000001,69.00670624,-0.913195014,0,0,0,0,0,0,0,0,0,1,0,0
1004.820007,105.15599820000001,17.10071945,0,0,0,0,0,0,1,0,0,0,0,0
981.7933960000001,91.64833069,5.297898769,0,0,0,0,0,1,0,0,0,0,0,0
1011.900024,84.15759277,4.939145088,0,0,0,0,0,0,0,0,0,0,1,0
994.9412231000001,92.54165649,3.3497369289999996,0,0,0,0,0,0,0,0,0,0,1,0
1014.2570189999999,64.63083649,2.6420331000000004,0,0,0,1,0,0,0,0,0,0,0,0
999.4315186000001,104.81259920000001,-0.15378829800000002,0,0,0,0,1,0,0,0,0,0,0,0
998.8084717,65.90437317,-15.16275978,1,0,0,0,0,0,0,0,0,0,0,0
984.7169188999999,74.2900238,-0.421184897,0,0,0,1,0,0,0,0,0,0,0,0
1008.0499880000001,65.21327972,16.01878929,0,0,0,0,0,0,0,1,0,0,0,0
1007.268982,85.81073761,16.34999084,0,0,0,0,0,0,0,1,0,0,0,0
1006.9890140000001,81.65663909999999,14.59004021,0,0,0,0,0,0,0,1,0,0,0,0
1008.396973,95.14179229999999,-0.48680371,0,0,0,0,1,0,0,0,0,0,0,0
1004.700989,93.95459747,1.898527026,0,0,0,0,0,1,0,0,0,0,0,0
1005.8410029999999,84.27355957,-15.63136005,1,0,0,0,0,0,0,0,0,0,0,0
1015.0419919999999,89.9316864,2.719578028,0,0,0,0,0,0,0,0,0,0,1,0
1008.754028,73.16428375,-10.03137016,1,0,0,0,0,0,0,0,0,0,0,0
1003.2139890000001,70.74977112,-8.584748268,0,0,1,0,0,0,0,0,0,0,0,0
1008.401978,63.00531006,-15.79644012,1,0,0,0,0,0,0,0,0,0,0,0
1002.3389890000001,95.92115784,15.32705021,0,0,0,0,0,0,0,0,1,0,0,0
1004.5339970000001,80.64214325,-5.648736,1,0,0,0,0,0,0,0,0,0,0,0
999.8325195,70.26892853,10.26255989,0,0,0,0,0,0,0,0,1,0,0,0
1005.4409789999999,81.62447357,-15.95415974,1,0,0,0,0,0,0,0,0,0,0,0
1008.776978,76.36118317,-16.48514938,1,0,0,0,0,0,0,0,0,0,0,0
999.5648193,99.57215118,2.274395943,0,0,0,0,1,0,0,0,0,0,0,0
1006.323975,60.57646179,4.105799198,0,0,0,1,0,0,0,0,0,0,0,0
999.9202270999999,97.07391357,7.5914769170000005,0,0,0,0,0,0,1,0,0,0,0,0
1006.393982,69.15342712,5.619813918999999,0,0,0,0,0,0,0,0,0,1,0,0
990.28302,83.75839996,-7.573298931,0,1,0,0,0,0,0,0,0,0,0,0
997.0814819,86.01399994,1.898380041,0,0,0,0,1,0,0,0,0,0,0,0
1012.2860109999999,66.84269714,13.44330025,0,0,0,0,0,0,0,0,1,0,0,0
1000.9349980000001,67.7924118,-3.423480034,0,0,1,0,0,0,0,0,0,0,0,0
996.0651855000001,66.72577667,-2.96735096,0,0,0,0,0,0,0,0,0,0,1,0
1009.400024,68.97033691,-6.715981007000001,0,0,1,0,0,0,0,0,0,0,0,0
981.2263184000001,101.0590973,1.332690001,0,0,0,0,0,0,0,0,0,0,1,0
1016.6729740000001,63.27922058,16.52121925,0,0,0,0,0,0,0,1,0,0,0,0
998.5087891000001,104.4122009,19.57361031,0,0,0,0,0,0,1,0,0,0,0,0
1004.117004,85.36448669,-10.44906044,0,0,0,0,0,0,0,0,0,0,0,1
977.6052245999999,94.85614777,6.347376822999999,0,0,0,0,0,0,0,0,0,0,1,0
999.9597167999999,56.85494995,-12.52075005,1,0,0,0,0,0,0,0,0,0,0,0
1002.4910279999999,103.03330229999999,12.91135979,0,0,0,0,0,0,0,1,0,0,0,0
1003.112976,76.44785309,6.276517867999999,0,0,0,0,0,0,0,0,0,1,0,0
1008.7000119999999,58.80871964,17.51174927,0,0,0,0,0,0,0,1,0,0,0,0
1003.6220089999999,108.3871994,15.28592968,0,0,0,0,0,0,1,0,0,0,0,0
1007.2589720000001,98.48000336,-1.306162953,0,0,0,0,1,0,0,0,0,0,0,0
1011.445007,59.10638046,10.68813038,0,0,0,0,0,0,1,0,0,0,0,0
1008.5399779999999,87.72618866,-12.5961504,0,0,0,0,0,0,0,0,0,0,0,1
978.621582,74.10236359,-2.492621899,0,0,0,1,0,0,0,0,0,0,0,0
989.7476807,71.73074341,-8.094762802,0,1,0,0,0,0,0,0,0,0,0,0
1004.8129880000001,89.12528992,11.44906998,0,0,0,0,0,0,1,0,0,0,0,0
1007.2700199999999,83.59261322,18.01600075,0,0,0,0,0,0,0,1,0,0,0,0
1010.278992,83.29512024,15.59016991,0,0,0,0,0,0,0,0,1,0,0,0
1006.7739869999999,64.44130707,3.083784103,0,0,0,1,0,0,0,0,0,0,0,0
1006.710999,94.32885742,11.98223019,0,0,0,0,0,0,1,0,0,0,0,0
1001.8930050000001,49.85200882,0.6504228710000001,0,0,1,0,0,0,0,0,0,0,0,0
994.3389892999999,65.13609314,-16.70519066,0,0,0,0,0,0,0,0,0,0,0,1
999.9177245999999,94.83474731,8.158101082,0,0,0,0,0,0,0,0,0,1,0,0
1002.8061764748414,80.9136469037879,1.9754037472610808,0,0,0,0,0,0,0,0,0,0,0,1
1003.932983,96.01000214,-5.429881096,0,1,0,0,0,0,0,0,0,0,0,0
1012.362976,73.2199707,-1.440227032,0,0,0,0,0,0,0,0,0,0,0,1
1007.132996,77.42999268,-20.43695068,0,0,1,0,0,0,0,0,0,0,0,0
1005.5620119999999,108.0010986,10.92467976,0,0,0,0,0,0,0,1,0,0,0,0
995.7689819,90.35736084,-4.9421229360000005,0,1,0,0,0,0,0,0,0,0,0,0
1005.1040039999999,84.33499908,3.689502954,0,0,0,0,1,0,0,0,0,0,0,0
1004.637024,97.71222687,2.8869960310000002,0,0,0,0,0,1,0,0,0,0,0,0
1008.336975,105.8740997,-0.233850896,0,0,0,0,1,0,0,0,0,0,0,0
1004.9249880000001,94.92445374,12.51064968,0,0,0,0,0,0,1,0,0,0,0,0
1010.1099849999999,76.33783722,-11.93560982,1,0,0,0,0,0,0,0,0,0,0,0
989.5046997000002,94.82475281,1.002581954,0,0,1,0,0,0,0,0,0,0,0,0
1008.73999,86.73935699,-11.58631992,0,0,0,0,0,0,0,0,0,0,0,1
1006.171997,80.89763641,18.16877937,0,0,0,0,0,0,1,0,0,0,0,0
987.5239257999999,75.38160706,-7.499194145,0,0,0,1,0,0,0,0,0,0,0,0
1014.3800050000001,73.20319366,-7.423567772,0,0,1,0,0,0,0,0,0,0,0,0
1001.9400019999999,97.03205109,-5.221954823,0,0,1,0,0,0,0,0,0,0,0,0
1001.8579710000001,60.71475983,0.661512196,0,0,0,0,0,0,0,0,0,0,1,0
996.1823119999999,89.35733795,2.39784193,0,0,0,0,0,0,0,0,0,0,1,0
1008.320007,83.73832703,-3.533823013,0,0,1,0,0,0,0,0,0,0,0,0
996.5466918999999,104.4285965,3.0610709189999996,0,0,0,0,0,1,0,0,0,0,0,0
1003.7960210000001,73.7696228,10.27077007,0,0,0,0,0,0,0,0,1,0,0,0
980.276001,91.79517365,-7.472636222999999,0,1,0,0,0,0,0,0,0,0,0,0
1019.0200199999999,49.28068924,-0.267455012,0,0,0,0,0,0,0,0,0,0,1,0
998.5593262,97.11284637,15.07701969,0,0,0,0,0,0,1,0,0,0,0,0
997.6018065999999,73.47492218,-3.268464088,0,0,0,0,0,0,0,0,0,0,1,0
