Timestamp [Local],Value
2/5/2021 14:02:15,-14.91619015
2/5/2021 15:02:15,-13.26348972
2/5/2021 16:02:15,-12.01665974
2/5/2021 17:02:15,-11.94987965
2/5/2021 18:02:15,-15.14311028
2/5/2021 19:02:15,-14.88737011
2/5/2021 20:02:15,-13.82462025
2/5/2021 21:02:15,-12.97585011
2/5/2021 22:02:15,-13.45217991
2/5/2021 23:02:15,-13.50376987
2/6/2021 0:02:15,-14.00909996
2/6/2021 1:02:15,-14.52756977
2/6/2021 2:02:15,-14.41882038
2/6/2021 3:02:15,-14.33259964
2/6/2021 4:02:15,-15.16088963
2/6/2021 5:02:15,-15.08952045
2/6/2021 6:02:15,-14.94155979
2/6/2021 7:02:15,-14.39922047
2/6/2021 8:02:15,-14.59078026
2/6/2021 9:02:15,-14.48546982
2/6/2021 10:02:15,-15.23101044
2/6/2021 11:02:15,-14.30702972
2/6/2021 12:02:15,-12.31925964
2/6/2021 13:02:15,-11.25489044
2/6/2021 14:02:15,-9.953458786
2/6/2021 15:02:15,-12.85566044
2/6/2021 16:02:15,-10.44692039
2/6/2021 17:02:15,-10.72428989
2/6/2021 18:02:15,-11.80702019
2/6/2021 19:02:15,-12.13142967
2/6/2021 20:02:15,-10.54835033
2/6/2021 21:02:15,-10.07013988
2/6/2021 22:02:15,-10.39000034
2/6/2021 23:02:15,-9.446490288
2/7/2021 0:02:15,-10.55410957
2/7/2021 1:02:15,-11.5163002
2/7/2021 2:02:15,-13.26906967
2/7/2021 3:02:15,-12.73904037
2/7/2021 4:02:15,-12.66740036
2/7/2021 5:02:15,-12.33349991
2/7/2021 6:02:15,-12.62590027
2/7/2021 7:02:15,-11.70901966
2/7/2021 8:02:15,-12.17730045
2/7/2021 9:02:15,-12.12759972
2/7/2021 10:02:15,-11.84694958
2/7/2021 11:02:15,-11.50183964
2/7/2021 12:02:15,-11.20018005
2/7/2021 13:02:15,-10.88204956
2/7/2021 14:02:15,-10.67308044
2/7/2021 15:02:15,-9.879525185
2/7/2021 16:02:15,-9.56221962
2/7/2021 17:02:15,-9.262458801
2/7/2021 18:02:15,-9.027385712
2/7/2021 19:02:15,-8.852024078
2/7/2021 20:02:15,-8.969028473
2/7/2021 21:02:15,-9.103645325
2/7/2021 22:02:15,-9.238262177
2/7/2021 23:02:15,-9.596545219
2/8/2021 0:02:15,-9.98302269
2/8/2021 1:02:15,-10.25238037
2/8/2021 2:02:15,-10.14107037
2/8/2021 3:02:15,-10.02976036
2/8/2021 4:02:15,-9.918455124
2/8/2021 5:02:15,-9.834147453
2/8/2021 6:02:15,-9.837598801
2/8/2021 7:02:15,-9.841051102
2/8/2021 8:02:15,-9.844503403
2/8/2021 9:02:15,-9.748023987
2/8/2021 10:02:15,-9.326738358
2/8/2021 11:02:15,-8.905451775
2/8/2021 12:02:15,-8.484166145
2/8/2021 13:02:15,-8.080322266
2/8/2021 14:02:15,-7.733167171
2/8/2021 15:02:15,-7.386013031
2/8/2021 16:02:15,-7.353351116
2/8/2021 17:02:15,-7.786705017
2/8/2021 18:02:15,-7.763823986
2/8/2021 19:02:15,-7.740943909
2/8/2021 20:02:15,-7.71142292
2/8/2021 21:02:15,-7.669108868
2/8/2021 22:02:15,-7.595611095
2/8/2021 23:02:15,-7.472636223
2/9/2021 0:02:15,-7.34965992
2/9/2021 1:02:15,-7.226685047
2/9/2021 2:02:15,-7.222016811
2/9/2021 3:02:15,-7.403913975
2/9/2021 4:02:15,-7.698142052
2/9/2021 5:02:15,-8.056474686
2/9/2021 6:02:15,-8.414808273
2/9/2021 7:02:15,-8.773140907
2/9/2021 8:02:15,-9.042281151
2/9/2021 9:02:15,-9.260519981
2/9/2021 10:02:15,-9.478758812
2/9/2021 11:02:15,-9.077028275
2/9/2021 12:02:15,-8.666920662
2/9/2021 13:02:15,-8.256812096
2/9/2021 14:02:15,-8.16618824
2/9/2021 15:02:15,-8.130475044
2/9/2021 16:02:15,-8.094762802
2/9/2021 17:02:15,-7.808047771
2/9/2021 18:02:15,-7.67778492
2/9/2021 19:02:15,-8.942834854
2/9/2021 20:02:15,-9.254836082
2/9/2021 21:02:15,-9.143317223
2/9/2021 22:02:15,-9.34518528
2/9/2021 23:02:15,-9.786510468
2/10/2021 0:02:15,-9.434786797
2/10/2021 1:02:15,-9.662343979
2/10/2021 2:02:15,-9.131555557
2/10/2021 3:02:15,-9.097788811
2/10/2021 4:02:15,-9.064022064
2/10/2021 5:02:15,-9.149205208
2/10/2021 6:02:15,-9.485041618
2/10/2021 7:02:15,-9.933485985
2/10/2021 8:02:15,-9.941074371
2/10/2021 9:02:15,-9.3179636
2/10/2021 10:02:15,-8.305380821
2/10/2021 11:02:15,-7.34871006
2/10/2021 12:02:15,-6.42277813
2/10/2021 13:02:15,-5.795211792
2/10/2021 14:02:15,-5.575399876
2/10/2021 15:02:15,-5.580995083
2/10/2021 16:02:15,-5.705616951
2/10/2021 17:02:15,-5.856367111
2/10/2021 18:02:15,-6.007116795
2/10/2021 19:02:15,-6.157866955
2/10/2021 20:02:15,-6.09821701
2/10/2021 21:02:15,-5.992383003
2/10/2021 22:02:15,-5.886548996
2/10/2021 23:02:15,-5.780714035
2/11/2021 0:02:15,-5.573709011
2/11/2021 1:02:15,-5.344497204
2/11/2021 2:02:15,-5.115283966
2/11/2021 3:02:15,-4.688169003
2/11/2021 4:02:15,-4.227037907
2/11/2021 5:02:15,-3.765908003
2/11/2021 6:02:15,-3.304778099
2/11/2021 7:02:15,-3.324656963
2/11/2021 8:02:15,-3.4272089
2/11/2021 9:02:15,-3.396569967
2/11/2021 10:02:15,-3.362634897
2/11/2021 11:02:15,-3.270611048
2/11/2021 12:02:15,-2.811638117
2/11/2021 13:02:15,-2.347742081
2/11/2021 14:02:15,-2.652343988
2/11/2021 15:02:15,-2.547322035
2/11/2021 16:02:15,-2.29694891
2/11/2021 17:02:15,-2.620285988
2/11/2021 18:02:15,-2.291423082
2/11/2021 19:02:15,-2.639857054
2/11/2021 20:02:15,-2.558195114
2/11/2021 21:02:15,-2.104899883
2/11/2021 22:02:15,-2.510333061
2/11/2021 23:02:15,-1.494613051
2/12/2021 0:02:15,-1.201457024
2/12/2021 1:02:15,-2.152529955
2/12/2021 2:02:15,-3.103604078
2/12/2021 3:02:15,-3.665115118
2/12/2021 4:02:15,-3.634953022
2/12/2021 5:02:15,-4.331390858
2/12/2021 6:02:15,-4.815288067
2/12/2021 7:02:15,-4.662993908
2/12/2021 8:02:15,-4.510700226
2/12/2021 9:02:15,-4.358405113
2/12/2021 10:02:15,-4.226723194
2/12/2021 11:02:15,-4.094672203
2/12/2021 12:02:15,-3.83417201
2/12/2021 13:02:15,-3.573671103
2/12/2021 14:02:15,-3.31317091
2/12/2021 15:02:15,-3.071544886
2/12/2021 16:02:15,-2.903242111
2/12/2021 17:02:15,-2.016242981
2/12/2021 18:02:15,-1.955109
2/12/2021 19:02:15,-2.047100067
2/12/2021 20:02:15,-1.256351948
2/12/2021 21:02:15,-1.939038992
2/12/2021 22:02:15,-2.201086998
2/12/2021 23:02:15,-3.197902918
2/13/2021 0:02:15,-3.316239119
2/13/2021 1:02:15,-3.38875103
2/13/2021 2:02:15,-3.461262941
2/13/2021 3:02:15,-3.165703058
2/13/2021 4:02:15,-3.468148947
2/13/2021 5:02:15,-3.61391592
2/13/2021 6:02:15,-3.869333029
2/13/2021 7:02:15,-4.124750137
2/13/2021 8:02:15,-4.380167007
2/13/2021 9:02:15,-3.172810078
2/13/2021 10:02:15,-3.270519018
2/13/2021 11:02:15,-3.898149967
2/13/2021 12:02:15,-4.298328876
2/13/2021 13:02:15,-3.907485008
2/13/2021 14:02:15,-3.640944958
2/13/2021 15:02:15,-3.647037983
2/13/2021 16:02:15,-3.922149897
2/13/2021 17:02:15,-4.173365116
2/13/2021 18:02:15,-4.107073784
2/13/2021 19:02:15,-4.040782928
2/13/2021 20:02:15,-3.804689884
2/13/2021 21:02:15,-3.507898092
2/13/2021 22:02:15,-3.284857988
2/13/2021 23:02:15,-3.527715921
2/14/2021 0:02:15,-3.770574093
2/14/2021 1:02:15,-3.65034008
2/14/2021 2:02:15,-3.891416073
2/14/2021 3:02:15,-2.819930077
2/14/2021 4:02:15,-2.996689081
2/14/2021 5:02:15,-3.614269018
2/14/2021 6:02:15,-4.10181284
2/14/2021 7:02:15,-4.266282082
2/14/2021 8:02:15,-4.107319832
2/14/2021 9:02:15,-4.237504959
2/14/2021 10:02:15,-4.286262035
2/14/2021 11:02:15,-4.151967049
2/14/2021 12:02:15,-3.134133101
2/14/2021 13:02:15,-4.8059659
2/14/2021 14:02:15,-4.313512802
2/14/2021 15:02:15,-2.893176079
2/14/2021 16:02:15,-4.850562096
2/14/2021 17:02:15,-4.224840164
2/14/2021 18:02:15,-5.160777092
2/14/2021 19:02:15,-5.986086845
2/14/2021 20:02:15,-5.851442814
2/14/2021 21:02:15,-5.716798782
2/14/2021 22:02:15,-5.582155228
2/14/2021 23:02:15,-5.487111092
2/15/2021 0:02:15,-5.708689213
2/15/2021 1:02:15,-5.499334812
2/15/2021 2:02:15,-6.245440006
2/15/2021 3:02:15,-6.848024845
2/15/2021 4:02:15,-5.662406921
2/15/2021 5:02:15,-5.189118862
2/15/2021 6:02:15,-5.429881096
2/15/2021 7:02:15,-6.327085972
2/15/2021 8:02:15,-6.885728836
2/15/2021 9:02:15,-7.44389677
2/15/2021 10:02:15,-7.73287487
2/15/2021 11:02:15,-6.967161179
2/15/2021 12:02:15,-7.244262218
2/15/2021 13:02:15,-5.831933975
2/15/2021 14:02:15,-6.020051003
2/15/2021 15:02:15,-6.845366001
2/15/2021 16:02:15,-6.104280949
2/15/2021 17:02:15,-6.308379173
2/15/2021 18:02:15,-6.880663872
2/15/2021 19:02:15,-7.327560902
2/15/2021 20:02:15,-7.774457932
2/15/2021 21:02:15,-7.679885864
2/15/2021 22:02:15,-7.492248058
2/15/2021 23:02:15,-7.442429066
2/16/2021 0:02:15,-7.102457047
2/16/2021 1:02:15,-8.245523453
2/16/2021 2:02:15,-7.421304226
2/16/2021 3:02:15,-7.139365196
2/16/2021 4:02:15,-7.215722084
2/16/2021 5:02:15,-7.552948952
2/16/2021 6:02:15,-7.81317997
2/16/2021 7:02:15,-6.440843105
2/16/2021 8:02:15,-6.331980228
2/16/2021 9:02:15,-6.281147957
2/16/2021 10:02:15,-6.230316162
2/16/2021 11:02:15,-6.179483891
2/16/2021 12:02:15,-5.792741776
2/16/2021 13:02:15,-4.942122936
2/16/2021 14:02:15,-4.650517941
2/16/2021 15:02:15,-5.037456989
2/16/2021 16:02:15,-5.505372047
2/16/2021 17:02:15,-5.973287106
2/16/2021 18:02:15,-6.441202164
2/16/2021 19:02:15,-6.539611816
2/16/2021 20:02:15,-6.457112789
2/16/2021 21:02:15,-6.374612808
2/16/2021 22:02:15,-6.292113781
2/16/2021 23:02:15,-6.054192066
2/17/2021 0:02:15,-5.892941952
2/17/2021 1:02:15,-5.731691837
2/17/2021 2:02:15,-5.570443153
2/17/2021 3:02:15,-5.452517986
2/17/2021 4:02:15,-5.400184155
2/17/2021 5:02:15,-5.347848892
2/17/2021 6:02:15,-5.295516014
2/17/2021 7:02:15,-5.201945782
2/17/2021 8:02:15,-5.045946121
2/17/2021 9:02:15,-4.889945984
2/17/2021 10:02:15,-4.733945847
2/17/2021 11:02:15,-4.587893009
2/17/2021 12:02:15,-4.456896782
2/17/2021 13:02:15,-4.325901031
2/17/2021 14:02:15,-4.194904804
2/17/2021 15:02:15,-4.029585838
2/17/2021 16:02:15,-3.845669031
2/17/2021 17:02:15,-3.661751986
2/17/2021 18:02:15,-3.47783494
2/17/2021 19:02:15,-3.488715887
2/17/2021 20:02:15,-3.552885056
2/17/2021 21:02:15,-3.617053032
2/17/2021 22:02:15,-3.681221008
2/17/2021 23:02:15,-3.840461969
2/18/2021 0:02:15,-4.025710106
2/18/2021 1:02:15,-4.210958004
2/18/2021 2:02:15,-4.396204948
2/18/2021 3:02:15,-4.619716167
2/18/2021 4:02:15,-4.853693008
2/18/2021 5:02:15,-5.239428043
2/18/2021 6:02:15,-5.902906895
2/18/2021 7:02:15,-6.566387177
2/18/2021 8:02:15,-7.229866982
2/18/2021 9:02:15,-7.655803204
2/18/2021 10:02:15,-7.862467766
2/18/2021 11:02:15,-8.069132805
2/18/2021 12:02:15,-8.275797844
2/18/2021 13:02:15,-8.391070366
2/18/2021 14:02:15,-8.421978951
2/18/2021 15:02:15,-8.063310623
2/18/2021 16:02:15,-8.308083534
2/18/2021 17:02:15,-8.65103817
2/18/2021 18:02:15,-8.993991852
2/18/2021 19:02:15,-9.283299446
2/18/2021 20:02:15,-9.567942619
2/18/2021 21:02:15,-9.852585793
